
07:06:22.476 INFO  thread=qtp773511628-62 [o.h.e.j.c.i.DriverManagerConnectionProviderImpl:175] HHH000046: Connection properties: {user=sa, password=****, autocommit=true}

07:06:22.476 INFO  thread=qtp773511628-62 [o.h.e.j.c.i.DriverManagerConnectionProviderImpl:180] HHH000006: Autocommit mode: true

07:06:22.480 INFO  thread=qtp773511628-62 [o.h.e.j.c.i.DriverManagerConnectionProviderImpl:102] HHH000115: Hibernate connection pool size: 20 (min=1)

07:06:22.712 INFO  thread=qtp773511628-62 [o.h.d.Dialect:145] HHH000400: Using dialect: org.hibernate.dialect.HSQLDialect

07:06:23.291 INFO  thread=qtp773511628-62 [o.h.e.t.i.TransactionFactoryInitiator:62] HHH000399: Using default transaction strategy (direct JDBC transactions)

07:06:23.301 INFO  thread=qtp773511628-62 [o.h.h.i.a.ASTQueryTranslatorFactory:47] HHH000397: Using ASTQueryTranslatorFactory

07:06:24.749 INFO  thread=qtp773511628-62 [o.h.t.h.SchemaUpdate:207] HHH000228: Running hbm2ddl schema update

